ID,NumberPhenotypes
52,'1101001110011000011011110110010011011011110011000010001010111010010',2
52,'1001111110010000010101010110001000001011110111010000011011110001010',1
52,'1101001110011001111001010110010111001011110011000010001000111010010',1
52,'1001101110010001011001010110111010001011110111010010011010111001010',2
52,'1001101110010001100101010100001000111011110111010000011011111001010',1
52,'1001101110010000100101010100001000101011110111010000011011111001010',1
52,'1001001110011000011001000111010011001001110011010000001010111100010',1
52,'1011101100010000010101010110001000001011110111010000011011111001010',1
52,'1011111110011111011001111110010010011011111111110110011010111000010',1
52,'1111111110011110111001111110010010011001111111010110001000111000010',1
52,'1111111110011110111001111110010010011001111111110110001010111000010',1
52,'0001001110000001001001010110111010001111110111010010001010111011010',1
52,'1001001110010001011001010110111010001011110011010010011010011001000',1
52,'1001101110010000110001010100001000001011110111010000011011111101010',1

53,'1100100111111001011000010110010011011011100011010001001010111000010',5
53,'1011111110011111011000111110010010011011111111110110011010111000010',1
53,'1100000110111001011000010110010011011011110011010000001010111000010',6
53,'1001001110010001011001010110111010001011110111010010011010111001010',23
53,'1001101110011000010101010110010011011011110111010010000010111100001',3
53,'1001101110010000010101010110001000001011110111010000011011111001010',6
53,'1001001110010001011001010110111010001011110111010010011011111001010',5
53,'1001001110011000011001000111010011001001110011010000001010111100010',2
53,'1001001110011000011001010110010011011011110011010000001010111000010',2
53,'1011001110010111011001010110111010001011110111010010011010111001110',1
53,'1001001110011101010001010110111010001010010111010010011010111001110',2
53,'1001001110010100011101010110111010001011110101010000011011111001010',4
53,'1001001110011001011001010110111010001011010111010010011010111001110',5
53,'1001101110010000010101010110010011011011110111010010000010111100001',1
53,'1101001110011000011001010110010010001010110011000010001010111010010',2
53,'1001111110011111011001111110000011011011110111011010011010111000010',2
53,'1101110110011000011001011110010011011011110111010010011010111100110',2
53,'1011111010011111011000111110010010011001111111100110011010111000000',1
53,'0001001110000001011001010110111010001111110111010010001010111011010',2
53,'1001101110010000010101010110011000001011111111010000001011111001010',2
53,'1001011110010001011001010110110010001011110111010011011010111001010',2
53,'1001001110010001011001011110101010001011100101010010011010111001010',2
53,'1001001110011000011001010110010011011011110011010000101010101000010',3
53,'1101001110011000011011110110010011011011110011000010001010111010010',1
53,'1100100111111001111000010110010011011011100011000001001010111000010',1
53,'1001111110010000010101010110001000001011110111010000011011110001010',1
53,'1001001110011001001001110110111010001010010111010010011010111001110',1
53,'1001101110010000110001010100001000001011110111010000011011111101010',2
53,'1001001110010001011001010110111010001011110011010010011010011001000',2
53,'1001001110010100011101010110011010001011110101010000011011111001010',2
53,'1001001110010001011001011110111010001011110111010010011011111001010',1
53,'1001111110010000010101010110001000001011110111010000010011110001010',1
53,'1001000110011000011001010110010011011011110011010000100010101100010',1
53,'1101001110011000011011110110010011011011010011000010001010111010010',1
53,'0001001110000001001001010110111010001111110111010010001010111011010',2

54,'1001001110011000011001000111010011001001110011010000001010111100010',4
54,'1011111110011111011000111110010010011011111111110110011010111000010',2
54,'1001001110011001011001010110111010001011010111010010011010111001110',2
54,'1001001110010001011001010110111010001011110111010010011010111001010',24
54,'1001101110011000010101010110010011011011110111010010000010111100001',4
54,'1001001110010001011001010110111010001011110111010010011011111001010',6
54,'1001001110011101010001010110111010001010010111010010011010111001110',3
54,'1001001110010001011001010110111010001011110011010010011010011001000',2
54,'1001001110010000011000000110111010001011110111010010011010111001011',1
54,'1100100111111001011000010110010011011011100011010001001010111000010',3
54,'1011001110010111011001010110111010001011110111010010011010111001110',2
54,'1001111100011111011001111110000011011011110111011010011010111000010',1
54,'1001001110010101011101010100111010011011110111010011011010111001010',1
54,'1001101110010000010101010110010011011011110111010010000010111100001',2
54,'1001111110011111011001111110000011011011110111011010011010111000010',3
54,'1100000110111001011000010110010011011011110011010000001010111000010',2
54,'1001001110010100011101010110111010001011110101010000011011111001010',4
54,'1101110110011000011001011110010011011011110111010010011010111100110',2
54,'1001001110011000011001010110010011011011110011010000001010111000010',2
54,'1011111010011111011000111110010010011001111111100110011010111000000',2
54,'1001001110011000011001010110010011011011110011010000101010101000010',5
54,'1001101110010000010101010110001000001011110111010000011011111001010',6
54,'1100100111111001011000110110010111011011100011010001001010111000010',1
54,'1001001110010001011001011110101010001011100101010010011010111001010',2
54,'1101001110011000011011110110010011011011110011000010001010111010010',1
54,'1101001110010000011010110110010011011001110011000110001010111010110',1
54,'1100100111111001111000010110010011011011100011000001001010111000010',1
54,'1001001110010100011101010110011010001011110101010000011011111001010',2
54,'1101001110010001011001010110111010001011110111010010010010111001010',1
54,'1001101110010000110001010100001000001011110111010000011011111101010',2
54,'1101001110011000011001010110010010001010110011000010001010111010010',2
54,'1001000111011101010011010110111010001010010111010010010110111001110',1
54,'1001001110010000011101010110111010001011110111010010011110111101010',1
54,'1100000111011001111000010111010011011011100001000001001010111000010',1
54,'1001000110011000011001010111010011011011110011010000101010101000010',1

55,'1001001110011000011001000111010011001001110011010000001010111100010',2
55,'1011111110011111011000111110010010011011111111110110011010111000010',2
55,'1101001110011000011011110110010011011011110011000010001010111010010',2
55,'1001101110010000010101010110001000001011110111010000011011111001010',7
55,'1001001110010001011001010110111010001011110111010010011010111001010',28
55,'1001101110011000010101010110010011011011110111010010000010111100001',4
55,'1001001110011001011001010110111010001011010111010010011010111001110',2
55,'1001001110011101010001010110111010001010010111010010011010111001110',2
55,'1001111100011111011001111110000011011011110111011010011010111000010',2
55,'1001001110010000011000000110111010001011110111010010011010111001011',1
55,'1001001110010100011101010110111010001011110101010000011011111001010',2
55,'1100100111111001011000010110010011011011100011010001001010111000010',4
55,'1001001110010001011001011110101010001011100101010010011010111001010',2
55,'1011001110010111011001010110111010001011110111010010011010111001110',3
55,'1001001110011000011001010110010011011011110011010000101010101000010',2
55,'1001000110011000011001010111010011011011110011010000101010101000010',2
55,'1001111110011111011001111110000011011011110111011010011010111000010',5
55,'1100000110111001011000010110010011011011110011010000001010111000010',2
55,'1101001110011000011001010110010010001010110011000010001010111010010',2
55,'1001111110011111011001111110000011011011010111011010011000111000010',1
55,'1001001110010001011001110110111010001011110111010010011010111001010',1
55,'1001001110010001011001010111111010001011110111010010011010111001010',1
55,'1001101110010000110001010100001000001011110111010000011011111101010',2
55,'1001001110011000011001010110010011011011110011010000001010111000010',2
55,'1100100111111001011000110110010111011011100011010001001010111000010',2
55,'1001001110010100011101010110011010001011110101010000011011111001010',2
55,'1001101110010000010101010110010011011011110111010010000010111100001',2
55,'1001001110010000011101010110111000101011110111010010011111111101010',1
55,'1001001110010001011001010110111010001011110111010010011011111001010',4
55,'1001101110010000010101010010010011011001110111010010000010111110001',1
55,'0001101110011000010101010110010011111011100111110010000010111100001',1
55,'1001001110010000011101010110111010001011110111010010011110111101010',1
55,'1001101110010000010101010110001000000011110011010000011011111001010',1
55,'1011001110010111011001010110111010001011110111010110011010111001110',1
55,'1001001100010000011000000110111010001010110111010010010010111001011',1
